FULL_NAME_RO,DSG,,LAT,LONG
Raututunturi,HLL,,68.681649,24.608415
Ravddoaivve,HLL,,68.681649,24.608415
Rautuoivi,HLL,,68.681649,24.608415
Máđeroaivi,HLL,,68.836478,23.871538
Maaderoaivi,HLL,,68.836478,23.871538
Maderoaivve,HLL,,68.836478,23.871538
Uvduujuuhâ,STM,,69.64935,29.465205
Reka Utonga,STM,,69.64935,29.465205
Uwdojokkâ,STM,,69.64935,29.465205
Munkelven,STM,,69.64935,29.465205
Munkeelva,STM,,69.64935,29.465205
Munkälven,STM,,69.64935,29.465205
Munkelv,STM,,69.64935,29.465205
Uutuanjoki,STM,,69.64935,29.465205
Uutuanjoki,STM,,69.64935,29.465205
Vuomavaraš,HLL,,69.973757,28.065521
Skogfjeld,HLL,,69.973757,28.065521
Vuomvarre,HLL,,69.973757,28.065521
Vuobmevarre,HLL,,69.973757,28.065521
Skogfjell,HLL,,69.973757,28.065521
Vuobmivärri,HLL,,69.973757,28.065521
Njauddâmjokk,STM,,69.697719,29.546696
Näätämöjoki,STM,,69.697719,29.546696
Näälämöjoki,STM,,69.697719,29.546696
Neidenelv,STM,,69.697719,29.546696
Neidenelven,STM,,69.697719,29.546696
Njiävđam,STM,,69.697719,29.546696
Njeavdi,STM,,69.697719,29.546696
Njauddâmjokk,STM,,69.697719,29.546696
Kulfjell,HLL,,69.184695,28.829772
Kulfjeldet,HLL,,69.184695,28.829772
Cađđervarre,HLL,,69.184695,28.829772
Tšaddervaara,HLL,,69.184695,28.829772
Čadervääri,HLL,,69.184695,28.829772
Tshaddervaara,HLL,,69.184695,28.829772
Tsjaddervaara,HLL,,69.184695,28.829772
Tojaddervarre,HLL,,69.184695,28.829772
Kutfjeldet,HLL,,69.184695,28.829772
Tsaddervaara,HLL,,69.184695,28.829772
Onharjävri,LK,,69.740307,28.891264
Bergholmvann,LK,,69.740307,28.891264
Bergholmvand,LK,,69.740307,28.891264
Gædgesuolojavrre,LK,,69.740307,28.891264
Gædgesublojärvi,LK,,69.740307,28.891264
Gædgejawre,LK,,69.740307,28.891264
Gædgesuolojawre,LK,,69.740307,28.891264
Bædgesvvlojavrre,LK,,69.740307,28.891264
Keđgisuáluijävri,LK,,69.740307,28.891264
Keä´dǧǧsuâljäu´rr,LK,,69.740307,28.891264
Kivisaarijärvi,LK,,69.740307,28.891264
Bergholmvatnet,LK,,69.740307,28.891264
Kotajoki,STM,,69.666475,29.920901
Vâajokkâ,STM,,69.666475,29.920901
Vatshajoki,STM,,69.666475,29.920901
Sandneselven,STM,,69.666475,29.920901
Kotajoki,STM,,69.666475,29.920901
Sandneselv,STM,,69.666475,29.920901
Njoammelcielgge,RDGE,,69.109704,28.807644
Njoammelciellgge,RDGE,,69.109704,28.807644
Njoammeltšielgi,RDGE,,69.109704,28.807644
Njoammeltsjielgge,RDGE,,69.109704,28.807644
Njoammelcielge,RDGE,,69.109704,28.807644
Kareryggen,RDGE,,69.109704,28.807644
Jänisselkä,RDGE,,69.109704,28.807644
Njuámmilčielgi,RDGE,,69.109704,28.807644
Njoammeltshielgi,RDGE,,69.109704,28.807644
Njoammiltšielgi,RDGE,,69.109704,28.807644
Ragjevodash,HLL,,69.224417,28.832123
Raijevödaš,HLL,,69.224417,28.832123
Ragjevađasj,HLL,,69.224417,28.832123
Raddjavâđâsa,HLL,,69.224417,28.832123
Ragjevađaš,HLL,,69.224417,28.832123
Rajavaara,HLL,,69.224417,28.832123
Grænserabben,HLL,,69.224417,28.832123
Räjivoođâš,HLL,,69.224417,28.832123
Anarjokka,STM,,69.441916,25.817314
Inarijoki,STM,,69.441916,25.817314
Anárjåkka,STM,,69.441916,25.817314
Portfossen,RPDS,,68.889827,25.522446
Bortageavŋŋis,RPDS,,68.889827,25.522446
Porttikoski,RPDS,,68.889827,25.522446
Skieččamjokka,STM,,68.889174,25.401669
Skiečamelven,STM,,68.889174,25.401669
Skiehttšamjohka,STM,,68.889174,25.401669
Skieč’čanjåkka,STM,,68.889174,25.401669
Skieččanjåkka,STM,,68.889174,25.401669
Skiehččan,STM,,68.889174,25.401669
Kietsimäjoki,STM,,68.889174,25.401669
Skietshimjoki,STM,,68.889174,25.401669
Skiettsjamjokka,STM,,68.889174,25.401669
Skietshamjokka,STM,,68.889174,25.401669
Skieččamjoka,STM,,68.889174,25.401669
Skiečamjokka,STM,,68.889174,25.401669
Skiettsjam-Joki,STM,,68.889174,25.401669
Skietshamjoki,STM,,68.889174,25.401669
Skieččâm,STM,,68.889174,25.401669
Ardnetjav’ri,LK,,69.052276,25.753009
Arnnejavrre,LK,,69.052276,25.753009
Ardnejävri,LK,,69.052276,25.753009
Aarnejärvi,LK,,69.052276,25.753009
Somasjärvi,LK,,69.280535,21.535655
Somasjavrre,LK,,69.280535,21.535655
Somashjärvi,LK,,69.280535,21.535655
Somasjawre,LK,,69.280535,21.535655
Somášjávri,LK,,69.280535,21.535655
Lad’dujav’ri,LK,,69.267323,21.652478
Laddo Gielas Javrre,LK,,69.267323,21.652478
Lake Laddo Gielas,LK,,69.267323,21.652478
Laddo,LK,,69.267323,21.652478
Somašladdo,LK,,69.267323,21.652478
Somasoaivve,HLL,,69.28282,21.590192
Somášoaivi,HLL,,69.28282,21.590192
Somashoaivi,HLL,,69.28282,21.590192
Jår’bačier’te,HLL,,69.14126,21.851258
Jorba-Čierti,HLL,,69.14126,21.851258
Tshertti,HLL,,69.14126,21.851258
Ciertti,HLL,,69.14126,21.851258
Stuora-Cierti,HLL,,69.14126,21.851258
Tsherttivaara,HLL,,69.14126,21.851258
Tšertti,HLL,,69.14126,21.851258
Stuore Sierta,HLL,,69.14126,21.851258
Stuora Serte,HLL,,69.14126,21.851258
Čiertti,HLL,,69.14126,21.851258
Pahakoski,RPDS,,69.365968,25.816008
Svartfossen,RPDS,,69.365968,25.816008
Vardoaivve,HLL,,69.214732,21.722224
Vardoai’vi,HLL,,69.214732,21.722224
Vartoaivi,HLL,,69.214732,21.722224
Várddoaivi,HLL,,69.214732,21.722224
Vallivaara,HLL,,69,22.1
Fállevárri,HLL,,69,22.1
Oagjevarre,HLL,,68.912705,22.23462
Oadjivaarri,HLL,,68.912705,22.23462
Oaddjevarre,HLL,,68.912705,22.23462
Okkivaara,HLL,,68.912705,22.23462
Oaggevárri,HLL,,68.912705,22.23462
Oaddgivarri,HLL,,68.912705,22.23462
Giellevarri,HLL,,68.687507,22.79924
Kiellitunturi,HLL,,68.687507,22.79924
Giellevarre,HLL,,68.687507,22.79924
Gjellevađđa,HLL,,68.687507,22.79924
Giellevađđa,HLL,,68.687507,22.79924
Nuorgaminsuvanto,STMX,,70.085142,27.887022
Muotke-varre,HLL,,69.052489,28.926911
Gora Kruk-F’yellet,HLL,,69.052489,28.926911
Muotkavaara,HLL,,69.052489,28.926911
Myetkivääri,HLL,,69.052489,28.926911
Mutkavaara,HLL,,69.052489,28.926911
Muckavarre,HLL,,69.052489,28.926911
Krokfjeldet,HLL,,69.052489,28.926911
Muotkavarre,HLL,,69.052489,28.926911
Mutkavarre,HLL,,69.052489,28.926911
Gora Muotka-Vaara,HLL,,69.052489,28.926911
Krokfjell,HLL,,69.052489,28.926911
Purkajärvet,LK,,69.791532,28.554385
Porgeluobbâleh,LK,,69.791532,28.554385
På’rǧǧjääu’r,LK,,69.791532,28.554385
Kiärdusjävri,LK,,69.08822,28.854725
Kertusjärvi,LK,,69.08822,28.854725
Luhkkaoaivi,HLL,,68.827058,23.983161
Muurilaki,HLL,,68.554464,24.902939
Muvračohkka,HLL,,68.554464,24.902939
Pandefjel,HLL,,68.604079,24.802074
Gal’loai’vi,HLL,,68.604079,24.802074
Palovaara,HLL,,68.604079,24.802074
Buollánvárri,HLL,,68.604079,24.802074
Galloaivve,HLL,,68.604079,24.802074
Teno,STM,,70.50348,28.394722
Tenojoki,STM,,70.50348,28.394722
Teädnu,STM,,70.50348,28.394722
Tanaelva,STM,,70.50348,28.394722
Tanaelv,STM,,70.50348,28.394722
Tanaelven,STM,,70.50348,28.394722
Tenonjoki,STM,,70.50348,28.394722
Ostrov Niva-Saari,ISL,,69.316365,29.377734
Остров Нива-Саари,ISL,,69.316365,29.377734
Paatsjoki,STM,,69.709172,30.103503
Pasvikelv,STM,,69.709172,30.103503
Pasvik,STM,,69.709172,30.103503
Pasvig River,STM,,69.709172,30.103503
Pats-Yoki,STM,,69.709172,30.103503
Patsoyoki,STM,,69.709172,30.103503
Patsjoki,STM,,69.709172,30.103503
Pasvik El’f,STM,,69.709172,30.103503
Pasvikelven,STM,,69.709172,30.103503
Patsyoki,STM,,69.709172,30.103503
Paaččjokk,STM,,69.709172,30.103503
Sápmi,RGN,,68,25
Sábme,RGN,,68,25
Sámieanan,RGN,,68,25
Saemie,RGN,,68,25
Sameland,RGN,,68,25
Sameland,RGN,,68,25
Lappmarken,RGN,,68,25
Finnmark,RGN,,68,25
Finnmork,RGN,,68,25
Sää’mjânnam,RGN,,68,25
Säämi,RGN,,68,25
Лапландия,RGN,,68,25
Lapland,RGN,,68,25
Lappi,RGN,,68,25
Laplandiya,RGN,,68,25
Lappland,RGN,,68,25
Lappland,RGN,,68,25
Ozero Grense-Vatn,LK,,69.024167,29.070556
Ozero Gelsomioyavre,LK,,69.024167,29.070556
Grensevatn,LK,,69.024167,29.070556
Grænsevann,LK,,69.024167,29.070556
Grænsevand,LK,,69.024167,29.070556
Groensevand,LK,,69.024167,29.070556
Gelsomiojavrre,LK,,69.024167,29.070556
Bossojawre,LK,,69.333333,29.6
Ozero Bosso-yavre,LK,,69.333333,29.6
Langvand,LK,,69.333333,29.6
Langvann,LK,,69.333333,29.6
Langnand,LK,,69.333333,29.6
Bozell,LK,,69.333333,29.6
Bossojavrre,LK,,69.333333,29.6
Borsejawre,LK,,69.333333,29.6
Blæsevand,LK,,69.333333,29.6
Bâsejawre,LK,,69.333333,29.6
Bangvandet,LK,,69.333333,29.6
Pitkajärvi,LK,,69.333333,29.6
Ozero Bosso-yavvre,LK,,69.333333,29.6
Озеро Боссо-яввре,LK,,69.333333,29.6
Båršejavri,LK,,69.333333,29.6
Langvatn,LK,,69.333333,29.6
Ozero Klister-Vandet,LK,,69.566944,30.1875
Ozero Valakyarvi,LK,,69.566944,30.1875
Vaalakkajarvi,LK,,69.566944,30.1875
Ozero Klistervatn,LK,,69.566944,30.1875
Klistervatn,LK,,69.566944,30.1875
Klistervann,LK,,69.566944,30.1875
Klistervand,LK,,69.566944,30.1875
Valasjärvi,LK,,69.566944,30.1875
Ozero Smal’zund-vandet,LK,,69.433333,30.033333
Coalbmejärvi,LK,,69.433333,30.033333
Sundvatnet,LK,,69.433333,30.033333
Salmijärvi,LK,,69.433333,30.033333
Svanvand,LK,,69.433333,30.033333
Svanvatn,LK,,69.433333,30.033333
Svanvatnet,LK,,69.433333,30.033333
Svanvann,LK,,69.433333,30.033333
Sundvandet,LK,,69.433333,30.033333
Ozero Vouvatus”yarvi,LK,,69.253402,29.258891
Ozero Bukhtles-Vandet,LK,,69.253402,29.258891
Ozero Vouvatusjarvi,LK,,69.253402,29.258891
Vaggetemvatn,LK,,69.253402,29.258891
Vaggetemjavrre,LK,,69.253402,29.258891
Vaggetem Vandet,LK,,69.253402,29.258891
Vouvatus,LK,,69.253402,29.258891
Ozero Salmi-Yarvi,LK,,69.433333,30.033333
Сундватнет,LK,,69.433333,30.033333
Озеро Салми-Ярви,LK,,69.433333,30.033333
Porog Mel’ke-Foss,RPDS,,69.383535,29.714816
Порог Мельке-Фосс,RPDS,,69.383535,29.714816
Maiddek,RPDS,,69.383535,29.714816
Maida-guos̄k,RPDS,,69.383535,29.714816
Maidag-guos̄k,RPDS,,69.383535,29.714816
Vuorjamjokka,STM,,69.774741,30.843917
Vuoremijoki,STM,,69.774741,30.843917
Yakobsel’ven,STM,,69.774741,30.843917
Vuoriomyokki,STM,,69.774741,30.843917
Vor’yema,STM,,69.774741,30.843917
Jakobselv,STM,,69.774741,30.843917
Porog Vakker-Striket,RPDS,,69.300702,29.31574
Gaddoluobalguoikka,RPDS,,69.300702,29.31574
Vakkerstryket,RPDS,,69.300702,29.31574
Rajj-guos̄k,RPDS,,69.016667,29.033333
Raddja-guoika,RPDS,,69.016667,29.033333
Ragjeguoikka,RPDS,,69.016667,29.033333
Rajakoski,RPDS,,69.016667,29.033333
Grensefoss,RPDS,,69.016667,29.033333
Grænsefoss,RPDS,,69.016667,29.033333
Porog Grense-Foss,RPDS,,69.016667,29.033333
Ozero Vuoremi-Yarvi,LK,,69.551166,30.912132
Jakobselvvann,LK,,69.551166,30.912132
Vuorjamjavrre,LK,,69.551166,30.912132
Vuoremijärvi,LK,,69.551166,30.912132
Jakobselvvatn,LK,,69.551166,30.912132
Jakobselvvand,LK,,69.551166,30.912132
Mennikkafossen,RPDS,,69.366667,29.716667
Ræma-guoika,RPDS,,69.366667,29.716667
Menikkakoski,RPDS,,69.366667,29.716667
Hakoköngäs,RPDS,,69.366667,29.716667
Порог Скуг-Фосс,RPDS,,69.366667,29.716667
Porog Skug-Foss,RPDS,,69.366667,29.716667
Скогфосс,RPDS,,69.366667,29.716667
Ræmal-guosk,RPDS,,69.366667,29.716667
Ozero Pit’kyalompolo,LK,,69.645933,30.25074
Langvann,LK,,69.645933,30.25074
Ozero Langvandt’,LK,,69.645933,30.25074
Langvand,LK,,69.645933,30.25074
Gukkisluobal,LK,,69.645933,30.25074
Pitkälompolo,LK,,69.645933,30.25074
Neitijdrvi,LK,,69.658016,30.197969
Ozero Neyti-Yarvi,LK,,69.658016,30.197969
Skoltefos,RPDS,,69.634444,30.143333
Gævŋis,RPDS,,69.634444,30.143333
Водопад Скалте-Фоссен,RPDS,,69.634444,30.143333
Сколтефосс,RPDS,,69.634444,30.143333
Vodopad Skalte-Fossen,RPDS,,69.634444,30.143333
Vodopad Khare-Fossen,RPDS,,69.605152,30.15423
Harefoss,RPDS,,69.605152,30.15423
Yaniskoski,RPDS,,69.605152,30.15423
Harefos,RPDS,,69.605152,30.15423
Njommenkoski,RPDS,,69.605152,30.15423
Njoammelcaskas,RPDS,,69.605152,30.15423
Vodopad Kholm-Foss,RPDS,,69.531096,30.152824
Sarikoski,RPDS,,69.531096,30.152824
Holmfos,RPDS,,69.531096,30.152824
Holmfoss,RPDS,,69.531096,30.152824
Saarkoski,RPDS,,69.531096,30.152824
Bjørnevatn,LK,,69.515785,30.121577
Ozero B’yërne-Vatn,LK,,69.515785,30.121577
Björnvann,LK,,69.515785,30.121577
Björnvand,LK,,69.515785,30.121577
Björnevatn,LK,,69.515785,30.121577
Kontiojärvi,LK,,69.515785,30.121577
Kontijajarvi,LK,,69.515785,30.121577
Björnevand,LK,,69.515785,30.121577
Bjørnevann,LK,,69.515785,30.121577
Guovtsjajavrre,LK,,69.515785,30.121577
Björnvatn,LK,,69.515785,30.121577
Guovcajavrre,LK,,69.515785,30.121577
Ozero Kontio-Yarvi,LK,,69.515785,30.121577
Tangefoss,RPDS,,69.075199,29.174354
Porog Tange-Foss,RPDS,,69.075199,29.174354
Buornesava,RPDS,,69.075199,29.174354
Purnusuvanto,RPDS,,69.075199,29.174354
Tangefos,RPDS,,69.075199,29.174354
Bornjeguoikka,RPDS,,69.075199,29.174354
Hævosguoikka,RPDS,,69.116667,29.25
Hestefoss,RPDS,,69.116667,29.25
Hestfoss,RPDS,,69.116667,29.25
Hestfos,RPDS,,69.116667,29.25
Porog Kheste-Foss,RPDS,,69.116667,29.25
Jurdes-guosk,RPDS,,69.206782,29.303351
Jurde-Guosk,RPDS,,69.206782,29.303351
Jorde-guosk,RPDS,,69.206782,29.303351
Jordes-guosk,RPDS,,69.206782,29.303351
Jorde-guoikâ,RPDS,,69.206782,29.303351
Jordanfoss,RPDS,,69.206782,29.303351
Iordan-Fossen,RPDS,,69.206782,29.303351
Jortaninkoski,RPDS,,69.206782,29.303351
Artfjället,MT,,65.966667,14.566667
Aarttjårroe,MT,,65.966667,14.566667
Aaertgevaerie,MT,,65.966667,14.566667
Arttjårro,MT,,65.966667,14.566667
Artfjäll,MT,,65.966667,14.566667
Artfjell,MT,,65.966667,14.566667
Artfjeldet,MT,,65.966667,14.566667
Muruåa,STM,,64.45,14.15
Muruelven,STM,,64.45,14.15
Muruån,STM,,64.45,14.15
Sylane,MTS,,63.033333,12.216667
Sylfjällen,MTS,,63.033333,12.216667
Sylfield,MTS,,63.033333,12.216667
Sylene,MTS,,63.033333,12.216667
Sylarna,MTS,,63.033333,12.216667
Bealjege,MTS,,63.033333,12.216667
Utgårdsjø,LK,,60.016667,12.383333
Utgårdsjön,LK,,60.016667,12.383333
Utgårdssjön,LK,,60.016667,12.383333
Varaldsjø,LK,,60.116667,12.45
Varaldsjön,LK,,60.116667,12.45
Kobfoss,RPDS,,69.325751,29.520686
Porog Kobb-Foss,RPDS,,69.325751,29.520686
Kobbefossen,RPDS,,69.325751,29.520686
Коббфосс,RPDS,,69.325751,29.520686
Gukkesjavri,LK,,69.580214,30.947883
Langvann,LK,,69.580214,30.947883
Gukkisuiobal,LK,,69.580214,30.947883
Gukkisluobal,LK,,69.580214,30.947883
Langvand,LK,,69.580214,30.947883
Озеро Ланг-Ватн,LK,,69.580214,30.947883
Ozero Lang-Vatn,LK,,69.580214,30.947883
Langvatn,LK,,69.580214,30.947883
Svanjggá,MT,,66.55,15.566667
Svanjka,MT,,66.55,15.566667
Kouonok Svangsfjället,MT,,66.55,15.566667
Mjölkfjället,MT,,66.133333,14.85
Melkfjeldet,MT,,66.133333,14.85
Melkfjell,MT,,66.133333,14.85
Mealkuvárdu,MT,,66.133333,14.85
Skinnfällträsket,LK,,65.833333,14.616667
Skinnfällträsk,LK,,65.833333,14.616667
Nedre Skinnfellvatn,LK,,65.833333,14.616667
Nedre Skindfeldvandet,LK,,65.833333,14.616667
Snötoppen,MT,,67.466667,16.133333
Hammeren,MT,,67.2,16.416667
Hammaren,MT,,67.2,16.416667
Kiölen Mountains,MTS,,65,14
Koelen,MTS,,65,14
Kiöel,MTS,,65,14
Scandes,MTS,,65,14
Kiolen,MTS,,65,14
Scandinavian Mountains,MTS,,65,14
The Keel,MTS,,65,14
Kjölen Fjeldene,MTS,,65,14
Kölen,MTS,,65,14
Östre Krutvatn,LK,,65.683333,14.55
Austre Krutvatnet,LK,,65.683333,14.55
Kruttvatnet,LK,,65.683333,14.55
Krutvattnet,LK,,65.683333,14.55
Krutvatn,LK,,65.683333,14.55
Kroksjöen,LK,,60.733333,12.4
Kroksjön,LK,,60.733333,12.4
Skurdalssjön,LK,,63.366667,12.133333
Skurdalssjøn,LK,,63.366667,12.133333
Hyddsjø,LK,,62.766667,12.133333
Hyddsjön,LK,,62.766667,12.133333
Hyddsjöen,LK,,62.766667,12.133333
Skålsjön,LK,,60.066667,12.483056
Skålsjøn,LK,,60.066667,12.483056
Västertangen,MT,,61.416667,12.783333
Idefjord,FJD,,59.05,11.4
Iddefjord,FJD,,59.05,11.4
Idefjorden,FJD,,59.05,11.4
Söre Boksjö,LK,,59.033333,11.7
Boksjö,LK,,59.033333,11.7
Södra Boksjön,LK,,59.033333,11.7
Boksjön,LK,,59.033333,11.7
Helgsjön,LK,,59.883333,12.016667
Helgesjø,LK,,59.883333,12.016667
Helgesjön,LK,,59.883333,12.016667
Singlefjord,FJD,,59.083333,11.116667
Ruvhte,MT,,62.6,12.05
Halsjø,LK,,60.883333,12.316667
Halsjön,LK,,60.883333,12.316667
Hållsjön,LK,,63.45,12.2
Hallsjöen,LK,,63.45,12.2
Höljan,STM,,60.933333,12.483333
Lövån,STM,,61.066667,12.7
Lötån,STM,,61.066667,12.7
Tangsjø,LK,,59.866667,11.916667
Tannsjön,LK,,59.866667,11.916667
Tannsjø,LK,,59.866667,11.916667
Stora Lee,LK,,59.083333,11.883333
Store Le Sjö,LK,,59.083333,11.883333
Stora Le,LK,,59.083333,11.883333
Sinnesund,FJD,,59.1,11.283333
Halaaen,STM,,60.9,12.333333
Halåen,STM,,60.9,12.333333
Halån,STM,,60.9,12.333333
Medskogsberget,HLL,,60.666667,12.483056
Nycklevatnet,LK,,60.35,12.55
Nyckelvattnet,LK,,60.35,12.55
Nökle Vatn,LK,,60.35,12.55
Fløtningssjøen,LK,,61.866667,12.183333
Fløtningssjø,LK,,61.866667,12.183333
Flötningssjön,LK,,61.866667,12.183333
Grövelsjöen,LK,,62.133333,12.266667
Guevteljaevrie,LK,,62.133333,12.266667
Grövelsjön,LK,,62.133333,12.266667
Gruvelsjø,LK,,62.133333,12.266667
Glucken,MT,,63.266667,12
Storekluken,MT,,63.266667,12
Bávkečohkka,MT,,68.051602,17.180086
Bávgečohkka,MT,,68.051602,17.180086
Pauketjåkka,MT,,68.051602,17.180086
Vittsjön,LK,,59.7,11.933333
Hvittsjø,LK,,59.7,11.933333
Långebäcken,STM,,59.7,11.933333
Langebækken,STM,,59.7,11.933333
Långebäck,STM,,59.7,11.933333
Römungen,LK,,59.65,11.766667
Rømungen,LK,,59.65,11.766667
Vaggedalsjåkka,STM,,68.5,19.316667
Hjertefjellet,MT,,68.517008,18.983754
Stuora Jertá,MT,,68.517008,18.983754
Stuor-Jiertá,MT,,68.517008,18.983754
Stora Ulvattnet,LK,,59.1,11.766667
Ule Vatn,LK,,59.1,11.766667
Ulvattnet,LK,,59.1,11.766667
Ringdalsfjord,FJD,,59.108861,11.310883
Husetjärn,LK,,59.083333,11.766667
Hisøen,ISL,,58.9,11.65
Hisøy,ISL,,58.9,11.65
Hisön,ISL,,58.9,11.65
Norra Kornsjö,LK,,58.916667,11.65
Norra Kornsjön,LK,,58.916667,11.65
Nordre Kornsjøen,LK,,58.916667,11.65
Hosjö,LK,,58.883333,11.5
Søndre Haugsjø,LK,,58.883333,11.5
Norra Vammsjön,LK,,58.896032,11.45552
Nord-Vammsjön,LK,,58.896032,11.45552
Nuortab Saulo,MT,,66.95,16.166667
Nuort Saulo,MT,,66.95,16.166667
Nordsaulo,MT,,66.95,16.166667
Nordre Saulo,MT,,66.95,16.166667
Nuortasavlo,MT,,66.95,16.166667
Lembru Vand,LK,,59.85,11.833333
Lidbrovattnet,LK,,59.85,11.833333
Lembru Vatn,LK,,59.85,11.833333
Lidbrovatten,LK,,59.85,11.833333
Holmtjärnet,LK,,59.833333,11.85
Holmtjern,LK,,59.833333,11.85
Holmtjärn,LK,,59.833333,11.85
Fjällbu,LK,,59.833333,11.866667
Fjällbyvatten,LK,,59.833333,11.866667
Fjeldbusjø,LK,,59.833333,11.866667
Hornsjön,LK,,59.783333,11.916667
Horn Sjø,LK,,59.783333,11.916667
Sækken,CHNM,,58.993113,11.093848
Säcken,CHNM,,58.993113,11.093848
Muoranjuonge,MT,,66.766667,15.8
Skärrim,MT,,66.766667,15.8
Skærem,MT,,66.766667,15.8
Muranjuonje,MT,,66.766667,15.8
Orjanrivan,MT,,66.766667,15.8
Rø Vand,LK,,59.75,11.916667
Rövattnet,LK,,59.75,11.916667
Rø Vatn,LK,,59.75,11.916667
Rakotjåkko,MT,,67.416667,16.15
Rakotjåkkå,MT,,67.416667,16.15
Ráhkotjåhkkå,MT,,67.416667,16.15
Rakoktjåkko,MT,,67.416667,16.15
Rakkoktjåkko,MT,,67.416667,16.15
Rakotjåkka,MT,,67.416667,16.15
Nedre Sårjåsjaure,LK,,67.2,16.416667
Sårjåsjaure,LK,,67.2,16.416667
Sårjusjav’rek,LK,,67.2,16.416667
Nedre Sorjusjav’ri,LK,,67.2,16.416667
Sårjusjav’re,LK,,67.2,16.416667
Sorjusjavrre,LK,,67.2,16.416667
Sårjåsjávrre,LK,,67.2,16.416667
Sårjusjav’ri,LK,,67.2,16.416667
Sorjjasjávrrit,LK,,67.2,16.416667
Sullui Čielbma,MTS,,67.133333,16.4
Sulitälma,MTS,,67.133333,16.4
Sulidälbmá,MTS,,67.133333,16.4
Sulitelma,MTS,,67.133333,16.4
Sulli Čielbma,MTS,,67.133333,16.4
Märraskalfjäll,MT,,63.6,12.166667
Märraskalfjället,MT,,63.6,12.166667
Mærraskarfjell,MT,,63.6,12.166667
Saxfjället,MT,,65.15,14.366667
Saksinfjellet,MT,,65.15,14.366667
Saksentjakke,MT,,65.15,14.366667
Nordre Røgden,LK,,60.566646,12.54828
Fallsjön,LK,,60.566646,12.54828
Faldsjøen,LK,,60.566646,12.54828
Faldsjø,LK,,60.566646,12.54828
Södra Röjden,LK,,60.383333,12.6
Rögden,LK,,60.383333,12.6
Röjden,LK,,60.383333,12.6
Stora Rögden,LK,,60.383333,12.6
Store Røgden,LK,,60.383333,12.6
Billelfven,STM,,59.9,12.283333
Billälven,STM,,59.9,12.283333
Billan,STM,,59.9,12.283333
Öfvre Lersjön,LK,,59.883333,12.166667
Leirsjø,LK,,59.883333,12.166667
Nordare Lersjön,LK,,59.883333,12.166667
Övre Lersjön,LK,,59.883333,12.166667
Holmsjöen,LK,,59.9,12.1
Holmsjön,LK,,59.9,12.1
Holmsjø,LK,,59.9,12.1
